"lat_grid","lon_grid","micronec_epi","micronec_episd","year","month"
-14,52,0.292648971169239,NA,2014,1
-14,54,0.317270917011805,NA,2014,1
-14,56,0.337309043441388,NA,2014,1
-14,58,0.310171165527763,NA,2014,1
-14,60,0.284757108276954,NA,2014,1
-14,62,0.327616392840101,NA,2014,1
-14,64,0.319893125625741,NA,2014,1
-14,66,0.355942548633183,NA,2014,1
-14,68,0.38443741906688,NA,2014,1
-14,70,0.342154063614866,NA,2014,1
-14,72,0.343803344771773,NA,2014,1
-14,74,0.319707928792036,NA,2014,1
-14,76,0.356320007498907,NA,2014,1
-14,78,0.346211112207837,NA,2014,1
-14,80,0.338144287054751,NA,2014,1
-14,82,0.324384838749912,NA,2014,1
-14,84,0.306999292392384,NA,2014,1
-14,86,0.31144297100924,NA,2014,1
-12,40,0.554612576564761,NA,2014,1
-12,42,0.525370524376588,NA,2014,1
-12,44,0.50883467055984,NA,2014,1
-12,46,0.422888611308983,NA,2014,1
-12,48,0.35475115966475,NA,2014,1
-12,50,0.346523748794244,NA,2014,1
-12,52,0.333523240339305,NA,2014,1
-12,54,0.311269657165613,NA,2014,1
-12,56,0.320504858329605,NA,2014,1
-12,58,0.35154225422223,NA,2014,1
-12,60,0.328477191682454,NA,2014,1
-12,62,0.272679616372088,NA,2014,1
-12,64,0.269555632275359,NA,2014,1
-12,66,0.355957270417977,NA,2014,1
-12,68,0.345350691802486,NA,2014,1
-12,70,0.305388233440805,NA,2014,1
-12,72,0.313969541061503,NA,2014,1
-12,74,0.325281947770233,NA,2014,1
-12,76,0.314648597902622,NA,2014,1
-12,78,0.320197645410408,NA,2014,1
-12,80,0.299912223993804,NA,2014,1
-12,82,0.275816598966364,NA,2014,1
-12,84,0.27853169253323,NA,2014,1
-12,86,0.283118170155312,NA,2014,1
-10,40,0.487223642588656,NA,2014,1
-10,42,0.470868706462845,NA,2014,1
-10,44,0.419756142387507,NA,2014,1
-10,46,0.361314009077983,NA,2014,1
-10,48,0.363614347065702,NA,2014,1
-10,50,0.385128412964023,NA,2014,1
-10,52,0.383337257740398,NA,2014,1
-10,54,0.3319767628985,NA,2014,1
-10,56,0.302340699256294,NA,2014,1
-10,58,0.291802699771947,NA,2014,1
-10,60,0.279387460829395,NA,2014,1
-10,62,0.295416878270132,NA,2014,1
-10,64,0.33389597812811,NA,2014,1
-10,66,0.42601622470511,NA,2014,1
-10,68,0.332650639732639,NA,2014,1
-10,70,0.279900703792824,NA,2014,1
-10,72,0.294563770858324,NA,2014,1
-10,74,0.304993851898959,NA,2014,1
-10,76,0.298763874794714,NA,2014,1
-10,78,0.282813680279786,NA,2014,1
-10,80,0.256399574173835,NA,2014,1
-10,82,0.230215654656705,NA,2014,1
-10,84,0.257620855634298,NA,2014,1
-10,86,0.264704205276024,NA,2014,1
-8,40,0.433536041865132,NA,2014,1
-8,42,0.454392865104901,NA,2014,1
-8,44,0.446000543785178,NA,2014,1
-8,46,0.390619651087323,NA,2014,1
-8,48,0.37638545346423,NA,2014,1
-8,50,0.362559659114461,NA,2014,1
-8,52,0.379870904873269,NA,2014,1
-8,54,0.318841945823936,NA,2014,1
-8,56,0.298125536227348,NA,2014,1
-8,58,0.309840066510329,NA,2014,1
-8,60,0.390415363892492,NA,2014,1
-8,62,0.392516631031355,NA,2014,1
-8,64,0.335405422014929,NA,2014,1
-8,66,0.490527873368113,NA,2014,1
-8,68,0.35411684466092,NA,2014,1
-8,70,0.297775734265506,NA,2014,1
-8,72,0.306277406062251,NA,2014,1
-8,74,0.296864328760734,NA,2014,1
-8,76,0.254177207834885,NA,2014,1
-8,78,0.226781856702594,NA,2014,1
-8,80,0.214425608027546,NA,2014,1
-8,82,0.233741860890154,NA,2014,1
-8,84,0.234757636899068,NA,2014,1
-8,86,0.225157775024893,NA,2014,1
-6,40,0.483762312585348,NA,2014,1
-6,42,0.728307466571783,NA,2014,1
-6,44,0.766030509924469,NA,2014,1
-6,46,0.625395685168965,NA,2014,1
-6,48,0.592949203828076,NA,2014,1
-6,50,0.468051081353057,NA,2014,1
-6,52,0.416034806958703,NA,2014,1
-6,54,0.323875633937523,NA,2014,1
-6,56,0.312858883138349,NA,2014,1
-6,58,0.323336992083171,NA,2014,1
-6,60,0.349330433187038,NA,2014,1
-6,62,0.422996916355879,NA,2014,1
-6,64,0.481691106339403,NA,2014,1
-6,66,0.511055421741766,NA,2014,1
-6,68,0.352399431745685,NA,2014,1
-6,70,0.308911831805675,NA,2014,1
-6,72,0.323464907958665,NA,2014,1
-6,74,0.266565332460421,NA,2014,1
-6,76,0.225868547609824,NA,2014,1
-6,78,0.223922108450244,NA,2014,1
-6,80,0.25601014237447,NA,2014,1
-6,82,0.270610798899699,NA,2014,1
-6,84,0.261714765842083,NA,2014,1
-6,86,0.265354182851571,NA,2014,1
-4,40,0.788780045007577,NA,2014,1
-4,42,0.48291865056197,NA,2014,1
-4,44,0.618641315127379,NA,2014,1
-4,46,0.67905447743566,NA,2014,1
-4,48,0.563446847543347,NA,2014,1
-4,50,0.586797926611664,NA,2014,1
-4,52,0.426990646127892,NA,2014,1
-4,54,0.353821016046532,NA,2014,1
-4,56,0.327329372527331,NA,2014,1
-4,58,0.310825260870967,NA,2014,1
-4,60,0.326047615430194,NA,2014,1
-4,62,0.358471590326264,NA,2014,1
-4,64,0.400721314684471,NA,2014,1
-4,66,0.425049301549812,NA,2014,1
-4,68,0.351991777538612,NA,2014,1
-4,70,0.247336040185865,NA,2014,1
-4,72,0.229296245779108,NA,2014,1
-4,74,0.208463157350231,NA,2014,1
-4,76,0.198690120434542,NA,2014,1
-4,78,0.197004116792065,NA,2014,1
-4,80,0.241962278850116,NA,2014,1
-4,82,0.242342977847163,NA,2014,1
-4,84,0.250514832347812,NA,2014,1
-4,86,0.241349656415242,NA,2014,1
-2,40,0.787920772317547,NA,2014,1
-2,42,0.438190025915727,NA,2014,1
-2,44,0.498665237236821,NA,2014,1
-2,46,0.599388726578031,NA,2014,1
-2,48,0.520503238331707,NA,2014,1
-2,50,0.475561020693051,NA,2014,1
-2,52,0.362484900039657,NA,2014,1
-2,54,0.341432491043669,NA,2014,1
-2,56,0.386758471309211,NA,2014,1
-2,58,0.349856155228511,NA,2014,1
-2,60,0.319300381749648,NA,2014,1
-2,62,0.247285116915374,NA,2014,1
-2,64,0.242743633023219,NA,2014,1
-2,66,0.239531000519061,NA,2014,1
-2,68,0.208289048809718,NA,2014,1
-2,70,0.204131900680445,NA,2014,1
-2,72,0.203414461465709,NA,2014,1
-2,74,0.172164065994099,NA,2014,1
-2,76,0.173182023554376,NA,2014,1
-2,78,0.169683679105884,NA,2014,1
-2,80,0.160765405599108,NA,2014,1
-2,82,0.16509172592711,NA,2014,1
-2,84,0.178964950433034,NA,2014,1
-2,86,0.18447754387894,NA,2014,1
0,42,0.598062753077705,NA,2014,1
0,44,0.609014917911698,NA,2014,1
0,46,0.593316011092422,NA,2014,1
0,48,0.468177148315381,NA,2014,1
0,50,0.338276657855846,NA,2014,1
0,52,0.283799375342305,NA,2014,1
0,54,0.34462726753836,NA,2014,1
0,56,0.323221073293137,NA,2014,1
0,58,0.280038631993503,NA,2014,1
0,60,0.234879438671881,NA,2014,1
0,62,0.210576831978599,NA,2014,1
0,64,0.204230707299422,NA,2014,1
0,66,0.223096780230685,NA,2014,1
0,68,0.218542411514912,NA,2014,1
0,70,0.238641885722617,NA,2014,1
0,72,0.306063231156441,NA,2014,1
0,74,0.224119770210019,NA,2014,1
0,76,0.194760688820497,NA,2014,1
0,78,0.193961546357427,NA,2014,1
0,80,0.185387263668277,NA,2014,1
0,82,0.188808526277983,NA,2014,1
0,84,0.178008027259581,NA,2014,1
0,86,0.179684321746551,NA,2014,1
2,44,0.488898977423654,NA,2014,1
2,46,0.487821375160613,NA,2014,1
2,48,0.522326189438782,NA,2014,1
2,50,0.385476348422615,NA,2014,1
2,52,0.334039179556486,NA,2014,1
2,54,0.345941237576212,NA,2014,1
2,56,0.310717612028449,NA,2014,1
2,58,0.27821895020837,NA,2014,1
2,60,0.250633056446623,NA,2014,1
2,62,0.235561608396117,NA,2014,1
2,64,0.245455332006091,NA,2014,1
2,66,0.284922070932278,NA,2014,1
2,68,0.326880535137536,NA,2014,1
2,70,0.378326510111751,NA,2014,1
2,72,0.415382878055494,NA,2014,1
2,74,0.362468597717002,NA,2014,1
2,76,0.287602218207619,NA,2014,1
2,78,0.289482974049245,NA,2014,1
2,80,0.270969533194591,NA,2014,1
2,82,0.256176686081301,NA,2014,1
2,84,0.222240639959819,NA,2014,1
2,86,0.212613566287903,NA,2014,1
4,46,0.524981704404643,NA,2014,1
4,48,0.513189594653393,NA,2014,1
4,50,0.450830631726672,NA,2014,1
4,52,0.468360261681179,NA,2014,1
4,54,0.482036905016042,NA,2014,1
4,56,0.424781007712246,NA,2014,1
4,58,0.366445322302387,NA,2014,1
4,60,0.322622853155184,NA,2014,1
4,62,0.305714506867899,NA,2014,1
4,64,0.320395802770237,NA,2014,1
4,66,0.384791669779621,NA,2014,1
4,68,0.488680841294401,NA,2014,1
4,70,0.544222970329572,NA,2014,1
4,72,0.586631854039058,NA,2014,1
4,74,0.630992479463806,NA,2014,1
4,76,0.506829176335111,NA,2014,1
4,78,0.536890369759018,NA,2014,1
4,80,0.599871442732518,NA,2014,1
4,82,0.41259480253326,NA,2014,1
4,84,0.335683870906224,NA,2014,1
4,86,0.317209203877757,NA,2014,1
6,48,0.556093612040884,NA,2014,1
6,50,0.446684421474067,NA,2014,1
6,52,0.517963755388467,NA,2014,1
6,54,0.535006727507558,NA,2014,1
6,56,0.385940989906696,NA,2014,1
6,58,0.388335901743142,NA,2014,1
6,60,0.410559353542157,NA,2014,1
6,62,0.438255357851465,NA,2014,1
6,64,0.424187693000507,NA,2014,1
6,66,0.380950563682383,NA,2014,1
6,68,0.42747971352597,NA,2014,1
6,70,0.501084574494898,NA,2014,1
6,72,0.593442341174836,NA,2014,1
6,74,0.722968073997406,NA,2014,1
6,76,0.993305119742576,NA,2014,1
6,78,1.07384347593644,NA,2014,1
6,80,1.03865380605187,NA,2014,1
6,82,0.692939031917575,NA,2014,1
6,84,0.43297367177463,NA,2014,1
6,86,0.38185191771356,NA,2014,1
8,48,0.467596867712595,NA,2014,1
8,50,0.639832769663094,NA,2014,1
8,52,0.705585962368382,NA,2014,1
8,54,0.61855706199336,NA,2014,1
8,56,0.468835399896708,NA,2014,1
8,58,0.445111228790682,NA,2014,1
8,60,0.44284799741748,NA,2014,1
8,62,0.480891184619291,NA,2014,1
8,64,0.47581433128619,NA,2014,1
8,66,0.449533745127406,NA,2014,1
8,68,0.409282151739844,NA,2014,1
8,70,0.525818418417673,NA,2014,1
8,72,0.611391623536801,NA,2014,1
8,74,1.11414236508937,NA,2014,1
8,76,1.31762532793088,NA,2014,1
8,78,3.92203693272222,NA,2014,1
8,80,1.15172598815721,NA,2014,1
8,82,0.621105846226229,NA,2014,1
8,84,0.403739056207814,NA,2014,1
8,86,0.392165641710963,NA,2014,1
10,42,1.87972201347285,NA,2014,1
10,44,1.4874834256676,NA,2014,1
10,46,1.21371517076152,NA,2014,1
10,48,1.18066300359035,NA,2014,1
10,50,0.673156952622989,NA,2014,1
10,52,0.798402405355633,NA,2014,1
10,54,0.801164483721618,NA,2014,1
10,56,0.886648661557144,NA,2014,1
10,58,0.709641939017414,NA,2014,1
10,60,0.624903296048696,NA,2014,1
10,62,0.558215643075632,NA,2014,1
10,64,0.496958790697478,NA,2014,1
10,66,0.498122434590786,NA,2014,1
10,68,0.45383209121951,NA,2014,1
10,70,0.478533335283773,NA,2014,1
10,72,0.582730299044656,NA,2014,1
10,74,1.14916893501464,NA,2014,1
10,76,1.82162157883002,NA,2014,1
10,78,1.05145876428599,NA,2014,1
10,80,0.984398043901396,NA,2014,1
10,82,0.583846371831192,NA,2014,1
10,84,0.491591517139213,NA,2014,1
10,86,0.494283278262423,NA,2014,1
12,40,0.981148429775751,NA,2014,1
12,42,1.51738090999024,NA,2014,1
12,44,1.66400539728074,NA,2014,1
12,46,1.57456319820431,NA,2014,1
12,48,1.32157352701243,NA,2014,1
12,50,0.896441780326147,NA,2014,1
12,52,1.05335353081732,NA,2014,1
12,54,1.55184982681029,NA,2014,1
12,56,1.02443526380472,NA,2014,1
12,58,0.752990410379451,NA,2014,1
12,60,0.759756637930763,NA,2014,1
12,62,0.622121626008836,NA,2014,1
12,64,0.602867548974852,NA,2014,1
12,66,0.538554602679813,NA,2014,1
12,68,0.507333102106955,NA,2014,1
12,70,0.598063234895748,NA,2014,1
12,72,0.984281478589901,NA,2014,1
12,74,1.2801005692028,NA,2014,1
12,78,0.965325045329268,NA,2014,1
12,80,0.913793158548601,NA,2014,1
12,82,0.71135700629243,NA,2014,1
12,84,0.582087017959618,NA,2014,1
12,86,0.58329786628645,NA,2014,1
14,40,1.20968735842936,NA,2014,1
14,42,1.40555532942719,NA,2014,1
14,46,2.69271857507767,NA,2014,1
14,48,1.16049530131659,NA,2014,1
14,50,0.894514216450594,NA,2014,1
14,52,1.04545854961359,NA,2014,1
14,54,1.61723175845159,NA,2014,1
14,56,0.922353306124287,NA,2014,1
14,58,0.784711594222694,NA,2014,1
14,60,0.808527286494932,NA,2014,1
14,62,0.768746721007491,NA,2014,1
14,64,0.637140452621445,NA,2014,1
14,66,0.602520367310893,NA,2014,1
14,68,0.643899650222832,NA,2014,1
14,70,0.766918707598922,NA,2014,1
14,72,1.37052247897592,NA,2014,1
14,74,1.79317062763574,NA,2014,1
14,80,0.783506088242852,NA,2014,1
14,82,0.652894716108999,NA,2014,1
14,84,0.557542205978465,NA,2014,1
14,86,0.57817970360479,NA,2014,1
-20,40,0.646013390322748,NA,2014,2
-20,42,0.971261949618421,NA,2014,2
-20,44,1.8014375645356,NA,2014,2
-20,48,0.372715230694954,NA,2014,2
-20,50,0.403020665005204,NA,2014,2
-20,52,0.385735063615905,NA,2014,2
-20,54,0.381853535446146,NA,2014,2
-20,56,0.383323297363631,NA,2014,2
-20,58,0.372924184839662,NA,2014,2
-20,60,0.353330906037064,NA,2014,2
-20,62,0.345393926100516,NA,2014,2
-20,64,0.364838946404653,NA,2014,2
-20,66,0.336651247394796,NA,2014,2
-20,68,0.354097378979777,NA,2014,2
-20,70,0.334358747806474,NA,2014,2
-20,72,0.302666369805275,NA,2014,2
-20,74,0.305533488670046,NA,2014,2
-20,76,0.306931899655389,NA,2014,2
-20,78,0.327677898604186,NA,2014,2
-20,80,0.324080206111946,NA,2014,2
-20,82,0.346380328325303,NA,2014,2
-20,84,0.355833642269736,NA,2014,2
-20,86,0.368774106859096,NA,2014,2
-18,40,0.615965720313306,NA,2014,2
-18,42,0.841441161445579,NA,2014,2
-18,44,1.04104075287294,NA,2014,2
-18,48,0.380972075239984,NA,2014,2
-18,50,0.411496301050416,NA,2014,2
-18,52,0.37153185443354,NA,2014,2
-18,54,0.377969294030678,NA,2014,2
-18,56,0.372398213697745,NA,2014,2
-18,58,0.330758796109299,NA,2014,2
-18,60,0.325129276888985,NA,2014,2
-18,62,0.334168892219803,NA,2014,2
-18,64,0.32920351066342,NA,2014,2
-18,66,0.282956913160715,NA,2014,2
-18,68,0.29588595616524,NA,2014,2
-18,70,0.312941489644193,NA,2014,2
-18,72,0.304593712075739,NA,2014,2
-18,74,0.299797247255421,NA,2014,2
-18,76,0.324910408211133,NA,2014,2
-18,78,0.305616234022651,NA,2014,2
-18,80,0.326684988796755,NA,2014,2
-18,82,0.327156606862055,NA,2014,2
-18,84,0.339318328028885,NA,2014,2
-18,86,0.332330711363327,NA,2014,2
-16,40,0.563799638793573,NA,2014,2
-16,42,0.724111876669451,NA,2014,2
-16,44,0.741624928118844,NA,2014,2
-16,46,0.969905353746973,NA,2014,2
-16,48,1.44728286453656,NA,2014,2
-16,50,0.384339020251617,NA,2014,2
-16,52,0.329643036700815,NA,2014,2
-16,54,0.341447258307155,NA,2014,2
-16,56,0.32737633753531,NA,2014,2
-16,58,0.383588566680879,NA,2014,2
-16,60,0.270319086296709,NA,2014,2
-16,62,0.272881597257404,NA,2014,2
-16,64,0.304869176744158,NA,2014,2
-16,66,0.309751221478643,NA,2014,2
-16,68,0.259871997811373,NA,2014,2
-16,70,0.28335287879842,NA,2014,2
-16,72,0.290863076613898,NA,2014,2
-16,74,0.300064663914594,NA,2014,2
-16,76,0.297044785951989,NA,2014,2
-16,78,0.304782026937963,NA,2014,2
-16,80,0.290261815933119,NA,2014,2
-16,82,0.308139553080158,NA,2014,2
-16,84,0.332997132072388,NA,2014,2
-16,86,0.36544225280661,NA,2014,2
-14,40,0.515909625990628,NA,2014,2
-14,42,0.45063129162016,NA,2014,2
-14,44,0.395128971840722,NA,2014,2
-14,46,0.62394008162747,NA,2014,2
-14,48,0.801348861129837,NA,2014,2
-14,50,0.282016407752082,NA,2014,2
-14,52,0.276525059548606,NA,2014,2
-14,54,0.287445551463558,NA,2014,2
-14,56,0.295570216756979,NA,2014,2
-14,58,0.283470891410529,NA,2014,2
-14,60,0.238629192386667,NA,2014,2
-14,62,0.291145588691709,NA,2014,2
-14,64,0.280235650751459,NA,2014,2
-14,66,0.298495472752534,NA,2014,2
-14,68,0.270912973841261,NA,2014,2
-14,70,0.28775283273971,NA,2014,2
-14,72,0.30748865499516,NA,2014,2
-14,74,0.284100908463606,NA,2014,2
-14,76,0.2794701940757,NA,2014,2
-14,78,0.282687071691422,NA,2014,2
-14,80,0.293718519901472,NA,2014,2
-14,82,0.298855150124014,NA,2014,2
-14,84,0.316755266211528,NA,2014,2
-14,86,0.336629667940239,NA,2014,2
-12,40,0.417734110445183,NA,2014,2
-12,42,0.394052668026026,NA,2014,2
-12,44,0.32298816483198,NA,2014,2
-12,46,0.304980828731676,NA,2014,2
-12,48,0.272794550912489,NA,2014,2
-12,50,0.248873273820055,NA,2014,2
-12,52,0.271635057221699,NA,2014,2
-12,54,0.250195548476999,NA,2014,2
-12,56,0.266437692419877,NA,2014,2
-12,58,0.315605964768486,NA,2014,2
-12,60,0.302257838393358,NA,2014,2
-12,62,0.323824320466854,NA,2014,2
-12,64,0.361281669601643,NA,2014,2
-12,66,0.374317245774104,NA,2014,2
-12,68,0.321749679508641,NA,2014,2
-12,70,0.286229856032324,NA,2014,2
-12,72,0.267775224427515,NA,2014,2
-12,74,0.274135711068834,NA,2014,2
-12,76,0.259077577185558,NA,2014,2
-12,78,0.265788271211989,NA,2014,2
-12,80,0.238395553324298,NA,2014,2
-12,82,0.248511643567499,NA,2014,2
-12,84,0.261598179678595,NA,2014,2
-12,86,0.262321073406686,NA,2014,2
-10,40,0.394268068577355,NA,2014,2
-10,42,0.34419139827572,NA,2014,2
-10,44,0.322293926655899,NA,2014,2
-10,46,0.330790000081483,NA,2014,2
-10,48,0.366883583885196,NA,2014,2
-10,50,0.307874740638201,NA,2014,2
-10,52,0.320960050981884,NA,2014,2
-10,54,0.250601620157434,NA,2014,2
-10,56,0.325177405718788,NA,2014,2
-10,58,0.340820794403996,NA,2014,2
-10,60,0.35148206445419,NA,2014,2
-10,62,0.443435901987074,NA,2014,2
-10,64,0.429465878112722,NA,2014,2
-10,66,0.328434465945484,NA,2014,2
-10,68,0.288429070614271,NA,2014,2
-10,70,0.303533909142032,NA,2014,2
-10,72,0.299370938526755,NA,2014,2
-10,74,0.272798029793656,NA,2014,2
-10,76,0.234508747786527,NA,2014,2
-10,78,0.234024397715638,NA,2014,2
-10,80,0.199051376851645,NA,2014,2
-10,82,0.198236403241199,NA,2014,2
-10,84,0.223177954296781,NA,2014,2
-10,86,0.221813552746815,NA,2014,2
-8,40,0.355085229877168,NA,2014,2
-8,42,0.438243678661936,NA,2014,2
-8,44,0.418569539937871,NA,2014,2
-8,46,0.391971201792965,NA,2014,2
-8,48,0.50071420835235,NA,2014,2
-8,50,0.418733767051775,NA,2014,2
-8,52,0.400354063390599,NA,2014,2
-8,54,0.385450776087098,NA,2014,2
-8,56,0.345564670271299,NA,2014,2
-8,58,0.40246331220999,NA,2014,2
-8,60,0.429755054195301,NA,2014,2
-8,62,0.492004713595157,NA,2014,2
-8,64,0.464123863111516,NA,2014,2
-8,66,0.480337195137205,NA,2014,2
-8,68,0.467193042876066,NA,2014,2
-8,70,0.41516375382587,NA,2014,2
-8,72,0.33059780708815,NA,2014,2
-8,74,0.241689161366103,NA,2014,2
-8,76,0.20729633066563,NA,2014,2
-8,78,0.179817687297824,NA,2014,2
-8,80,0.200109264922387,NA,2014,2
-8,82,0.188477126904578,NA,2014,2
-8,84,0.190267141406713,NA,2014,2
-8,86,0.202841629473759,NA,2014,2
-6,40,0.457679644670515,NA,2014,2
-6,42,0.762653080432395,NA,2014,2
-6,44,0.793115426252212,NA,2014,2
-6,46,0.89285936579293,NA,2014,2
-6,48,0.751663957330738,NA,2014,2
-6,50,0.655380001712945,NA,2014,2
-6,52,0.531020182027345,NA,2014,2
-6,54,0.405676390995682,NA,2014,2
-6,56,0.418334814520287,NA,2014,2
-6,58,0.38061286160715,NA,2014,2
-6,60,0.397881364187462,NA,2014,2
-6,62,0.485171560046544,NA,2014,2
-6,64,0.513194619476544,NA,2014,2
-6,66,0.523754187473392,NA,2014,2
-6,68,0.525839724635247,NA,2014,2
-6,70,0.476922719472586,NA,2014,2
-6,72,0.362114720920228,NA,2014,2
-6,74,0.252555707912146,NA,2014,2
-6,76,0.184361029764645,NA,2014,2
-6,78,0.190068365118119,NA,2014,2
-6,80,0.21486729544787,NA,2014,2
-6,82,0.216565756451538,NA,2014,2
-6,84,0.223978628961569,NA,2014,2
-6,86,0.223556436443081,NA,2014,2
-4,40,0.824578906274215,NA,2014,2
-4,42,0.727592451940475,NA,2014,2
-4,44,1.04373859346563,NA,2014,2
-4,46,0.763963693083959,NA,2014,2
-4,48,0.681489947761986,NA,2014,2
-4,50,0.657238953905771,NA,2014,2
-4,52,0.453312320730812,NA,2014,2
-4,54,0.390566870915733,NA,2014,2
-4,56,0.384973713988623,NA,2014,2
-4,58,0.389770465975051,NA,2014,2
-4,60,0.415389458068632,NA,2014,2
-4,62,0.425663728239236,NA,2014,2
-4,64,0.442359711111908,NA,2014,2
-4,66,0.451803811352759,NA,2014,2
-4,68,0.362221342683326,NA,2014,2
-4,70,0.325421241225697,NA,2014,2
-4,72,0.30006886562813,NA,2014,2
-4,74,0.277124799219781,NA,2014,2
-4,76,0.244757046117373,NA,2014,2
-4,78,0.220445130963714,NA,2014,2
-4,80,0.219984258936223,NA,2014,2
-4,82,0.22692957489718,NA,2014,2
-4,84,0.242892224585549,NA,2014,2
-4,86,0.245291663023333,NA,2014,2
-2,40,0.919781482706849,NA,2014,2
-2,42,0.61059002628202,NA,2014,2
-2,44,0.649993026252126,NA,2014,2
-2,46,0.514855909413503,NA,2014,2
-2,48,0.496599441651987,NA,2014,2
-2,50,0.526958109838666,NA,2014,2
-2,52,0.33338816896578,NA,2014,2
-2,54,0.269503675246914,NA,2014,2
-2,56,0.308358103800972,NA,2014,2
-2,58,0.325897349141231,NA,2014,2
-2,60,0.329500217485936,NA,2014,2
-2,62,0.310238317871976,NA,2014,2
-2,64,0.281762206317609,NA,2014,2
-2,66,0.210605405042149,NA,2014,2
-2,68,0.199194927601003,NA,2014,2
-2,70,0.187410288482502,NA,2014,2
-2,72,0.163486846361636,NA,2014,2
-2,74,0.172336213365992,NA,2014,2
-2,76,0.172918556674775,NA,2014,2
-2,78,0.173126581336542,NA,2014,2
-2,80,0.174856212466867,NA,2014,2
-2,82,0.187751709141709,NA,2014,2
-2,84,0.200933233630152,NA,2014,2
-2,86,0.196620946018291,NA,2014,2
0,42,0.653649981437933,NA,2014,2
0,44,0.640378873993148,NA,2014,2
0,46,0.510646461379356,NA,2014,2
0,48,0.338690329579145,NA,2014,2
0,50,0.257848704851414,NA,2014,2
0,52,0.246596617116925,NA,2014,2
0,54,0.23660865734056,NA,2014,2
0,56,0.246034120683492,NA,2014,2
0,58,0.24283178642139,NA,2014,2
0,60,0.255925792703656,NA,2014,2
0,62,0.24374878950004,NA,2014,2
0,64,0.232234908600933,NA,2014,2
0,66,0.1979359987925,NA,2014,2
0,68,0.21946830287694,NA,2014,2
0,70,0.212409047632098,NA,2014,2
0,72,0.176427292128429,NA,2014,2
0,74,0.157959981087876,NA,2014,2
0,76,0.158254087091394,NA,2014,2
0,78,0.14815154904592,NA,2014,2
0,80,0.147061509211429,NA,2014,2
0,82,0.147418181663693,NA,2014,2
0,84,0.155471846293603,NA,2014,2
0,86,0.173030846685703,NA,2014,2
2,44,0.547046337099302,NA,2014,2
